apt_id,place_type,place_name,place_distance
6shwx3v,Colleges,Georgia Perimeter College,5.7
6shwx3v,Colleges,Gwinnett Technical College,10.0
6shwx3v,Shopping Centers,John's Creek Walk,0.3
6shwx3v,Shopping Centers,Medlock Promenade,0.5
6shwx3v,Shopping Centers,Abbotts Bridge Station,0.6
6shwx3v,Parks and Recreation,Webb Bridge Park,4.2
6shwx3v,Parks and Recreation,Caney Creek Preserve,4.9
6shwx3v,Parks and Recreation,Autrey Mill Nature Preserve,5.6
6shwx3v,Parks and Recreation,Chattahoochee Point,6.1
6shwx3v,Parks and Recreation,Jones Bridge Park,7.4
6shwx3v,Military Bases,Dobbins Air Force Base,28.8
6shwx3v,Military Bases,Georgia National Guard,30.8
6shwx3v,Military Bases,Fort McPherson,32.3
mb4h34j,Colleges,Georgia College,0.5
mb4h34j,Shopping Centers,Piggly Wiggly Shopping Center,1.7
mb4h34j,Shopping Centers,Town & Country Shopping Center,1.8
mb4h34j,Shopping Centers,Town Central Shopping Center,2.6
mb4h34j,Parks and Recreation,Lockerly Arboretum / Lockerly Hall,2.3
mb4h34j,Military Bases,Robins Air Force Base,49.1
l93102g,Colleges,Medical College of Georgia,7.4
l93102g,Colleges,Paine College,7.6
l93102g,Colleges,Augusta Technical College,7.8
l93102g,Shopping Centers,Walton Plaza,1.1
l93102g,Shopping Centers,Walton's Corner,1.3
l93102g,Shopping Centers,Augusta Exchange,1.4
l93102g,Parks and Recreation,Lake Olmstead Park,5.8
l93102g,Parks and Recreation,Minnick Park,6.3
l93102g,Parks and Recreation,Augusta Canal National Heritage Area,6.7
l93102g,Parks and Recreation,Phinizy Swamp Nature Park,13.2
l93102g,Parks and Recreation,Diamond Lakes Regional Park,13.4
l93102g,Military Bases,Fort Gordon Dearing,25.5
l93102g,Military Bases,Fort Gordon Harlem,25.9
l93102g,Military Bases,Fort Gordon,26.0
l93102g,Airports,Augusta Regional-Bush Field,14.0
50x1mpn,Colleges,Atlanta Metropolitan State College,9.4
50x1mpn,Colleges,Atlanta Technical College,9.9
50x1mpn,Colleges,Morehouse School of Medicine,10.8
50x1mpn,Shopping Centers,Strip Center at 3861 Washington Rd,0.7
50x1mpn,Shopping Centers,Washington Village,1.2
50x1mpn,Shopping Centers,Hampshire Plaza Shopping Center,1.3
50x1mpn,Parks and Recreation,Cascade Springs Nature Preserve,7.4
50x1mpn,Parks and Recreation,Atlanta BeltLine Southwest Connector Spur Trail,9.7
50x1mpn,Parks and Recreation,West Atlanta Watershed Alliance (WAWA),10.4
50x1mpn,Parks and Recreation,Park Pride,11.6
50x1mpn,Parks and Recreation,Zoo Atlanta,12.8
50x1mpn,Military Bases,Fort McPherson,8.3
50x1mpn,Military Bases,Fort Gillem,15.0
50x1mpn,Military Bases,Georgia National Guard,16.7
50x1mpn,Airports,Hartsfield-Jackson Atlanta International,5.5
2yv6sj9,Colleges,Emory University,0.8
2yv6sj9,Shopping Centers,Morningside Village,0.9
2yv6sj9,Shopping Centers,Strip Center at 1394 N Highland Ave NE,1.0
2yv6sj9,Shopping Centers,Emory Village,1.1
2yv6sj9,Parks and Recreation,Fernbank Forest & Science Center,2.2
2yv6sj9,Parks and Recreation,Atlanta Botanical Garden,2.2
2yv6sj9,Parks and Recreation,Freedom Park Bird and Butterfly Garden,2.4
2yv6sj9,Parks and Recreation,Atlanta BeltLine Eastside Trail,2.6
2yv6sj9,Parks and Recreation,Fernbank Museum of Natural History,2.8
2yv6sj9,Military Bases,Georgia National Guard,5.8
2yv6sj9,Military Bases,Fort McPherson,10.6
2yv6sj9,Military Bases,Fort Gillem,13.6
2yv6sj9,Airports,Hartsfield-Jackson Atlanta International,15.2
wbvjcfk,Colleges,Georgia Perimeter College,1.2
wbvjcfk,Colleges,Agnes Scott College,5.3
wbvjcfk,Shopping Centers,Merchant''s Pointe,0.4
wbvjcfk,Shopping Centers,Strip Center at 3540-3542 Flat Shoals Rd,0.4
wbvjcfk,Shopping Centers,Strip Center at 3530 Flat Shoals Rd,0.4
wbvjcfk,Parks and Recreation,Ferns of the World Garden,0.9
wbvjcfk,Parks and Recreation,Wylde Center and Oakhurst Community Garden,5.0
wbvjcfk,Parks and Recreation,Bradley Observatory,5.5
wbvjcfk,Parks and Recreation,South River Watershed Alliance,6.2
wbvjcfk,Parks and Recreation,Glenn Creek Nature Preserve,6.9
wbvjcfk,Military Bases,Georgia National Guard,8.5
wbvjcfk,Military Bases,Fort Gillem,9.6
wbvjcfk,Military Bases,Fort McPherson,13.9
wbvjcfk,Airports,Hartsfield-Jackson Atlanta International,13.1
htkdz23,Colleges,Clayton State University,8.8
htkdz23,Colleges,Atlanta Metropolitan State College,11.3
htkdz23,Colleges,Atlanta Technical College,11.8
htkdz23,Shopping Centers,Strip Center at 5695-5697 Riverdale Rd,0.7
htkdz23,Shopping Centers,Rivershoals Annex Shopping Center,1.0
htkdz23,Shopping Centers,Rivers Shoals Village,1.0
htkdz23,Parks and Recreation,Park Pride,13.3
htkdz23,Parks and Recreation,Zoo Atlanta,13.4
htkdz23,Parks and Recreation,Cascade Springs Nature Preserve,13.8
htkdz23,Military Bases,Fort Gillem,9.1
htkdz23,Military Bases,Fort McPherson,11.2
htkdz23,Military Bases,Georgia National Guard,13.8
htkdz23,Airports,Hartsfield-Jackson Atlanta International,6.4
qj8dx8w,Colleges,Augusta Technical College,11.6
qj8dx8w,Colleges,Medical College of Georgia,11.7
qj8dx8w,Colleges,Paine College,12.0
qj8dx8w,Shopping Centers,Evans Towne Centre,1.3
qj8dx8w,Shopping Centers,The Shops at Pheasant Run,1.5
qj8dx8w,Shopping Centers,Strip Center at 4324 Washington Rd,1.5
qj8dx8w,Parks and Recreation,Lake Olmstead Park,11.0
qj8dx8w,Parks and Recreation,Augusta Canal National Heritage Area,11.1
qj8dx8w,Parks and Recreation,Minnick Park,11.7
qj8dx8w,Military Bases,Fort Gordon,19.6
qj8dx8w,Military Bases,Fort Gordon Dearing,25.9
qj8dx8w,Military Bases,Fort Gordon Harlem,28.5
qj8dx8w,Airports,Augusta Regional-Bush Field,17.8
k68g4m9,Colleges,Georgia State University,1.7
k68g4m9,Colleges,Clark Atlanta University,3.2
k68g4m9,Colleges,Spelman College,3.8
k68g4m9,Transit / Subway,King Memorial,1.1
k68g4m9,Transit / Subway,Inman Park/Reynoldstown,1.3
k68g4m9,Transit / Subway,Georgia State,1.6
k68g4m9,Transit / Subway,Peachtree Center,2.2
k68g4m9,Transit / Subway,Edgewood/Candler Park,2.4
k68g4m9,Shopping Centers,Madison Yards,0.4
k68g4m9,Shopping Centers,Strip Center at 371 SE Boulevard,0.5
k68g4m9,Shopping Centers,Glenwood Park,0.6
k68g4m9,Parks and Recreation,Trees Atlanta,0.3
k68g4m9,Parks and Recreation,Trees Atlanta TreeHouse,0.8
k68g4m9,Parks and Recreation,Zoo Atlanta,1.6
k68g4m9,Parks and Recreation,The Georgia Capitol Museum,1.6
k68g4m9,Parks and Recreation,Park Pride,2.1
k68g4m9,Military Bases,Georgia National Guard,2.3
k68g4m9,Military Bases,Fort McPherson,6.4
k68g4m9,Military Bases,Fort Gillem,10.8
k68g4m9,Airports,Hartsfield-Jackson Atlanta International,11.6
n4n1y7p,Colleges,Life University,3.4
n4n1y7p,Colleges,Chattahoochee Technical College,5.9
n4n1y7p,Colleges,"Argosy University, Atlanta",9.5
n4n1y7p,Shopping Centers,Delk Square,0.3
n4n1y7p,Shopping Centers,Strip Center at 2800 Delk Rd SE,0.3
n4n1y7p,Shopping Centers,Strip Center at 1230 Powers Ferry Rd SE,0.4
n4n1y7p,Parks and Recreation,Chattahoochee River NRA - Cochran Shoals / Sope Creek,2.7
n4n1y7p,Parks and Recreation,Marietta Tree Keepers,6.7
n4n1y7p,Parks and Recreation,Sandy Springs Historic Site,7.5
n4n1y7p,Parks and Recreation,Chastain Park,8.2
n4n1y7p,Parks and Recreation,Silver Comet Trail,9.9
n4n1y7p,Military Bases,Dobbins Air Force Base,6.7
n4n1y7p,Military Bases,Georgia National Guard,18.1
n4n1y7p,Military Bases,Fort McPherson,19.6
n4n1y7p,Airports,Hartsfield-Jackson Atlanta International,26.3
q9ppv1x,Colleges,"Argosy University, Atlanta",2.5
q9ppv1x,Colleges,The Art Institute of Atlanta,3.7
q9ppv1x,Colleges,Oglethorpe University,5.4
q9ppv1x,Transit / Subway,Medical Center,1.9
q9ppv1x,Shopping Centers,The Exchange at Hammond,0.6
q9ppv1x,Shopping Centers,Mount Paran Walk,0.7
q9ppv1x,Shopping Centers,The Prado,0.9
q9ppv1x,Parks and Recreation,Sandy Springs Historic Site,2.1
q9ppv1x,Parks and Recreation,Blue Heron Nature Preserve,3.0
q9ppv1x,Parks and Recreation,Atlanta Audubon Society,3.0
q9ppv1x,Parks and Recreation,Chastain Park,3.2
q9ppv1x,Parks and Recreation,Dunwoody Nature Center,5.9
q9ppv1x,Military Bases,Dobbins Air Force Base,12.4
q9ppv1x,Military Bases,Georgia National Guard,16.1
q9ppv1x,Military Bases,Fort McPherson,17.5
q9ppv1x,Airports,Hartsfield-Jackson Atlanta International,23.8
zewq3gy,Colleges,Savannah College of Art and Design,0.4
zewq3gy,Colleges,Savannah State University,6.1
zewq3gy,Colleges,"South University, Savannah Georgia",6.4
zewq3gy,Shopping Centers,Strip Center at 524-530 Martin Luther King Jr Blvd,0.5
zewq3gy,Shopping Centers,Carver Commons,0.6
zewq3gy,Shopping Centers,City Market,0.8
zewq3gy,Parks and Recreation,Ships of the Sea Maritime Museum,0.7
zewq3gy,Parks and Recreation,Wormsloe Historic Site,8.5
zewq3gy,Parks and Recreation,Savannah National Wildlife Refuge,11.7
zewq3gy,Parks and Recreation,Skidaway Island State Park,12.8
zewq3gy,Military Bases,Hunter Army Airfield,7.5
zewq3gy,Military Bases,Fort Stewart Military Reservation,33.4
zewq3gy,Military Bases,Marine Corps Recruit Depot,42.4
zewq3gy,Airports,Savannah/Hilton Head International,10.7
zewq3gy,Airports,Hilton Head,34.9
gk8n0hz,Colleges,Kennesaw State University,1.4
gk8n0hz,Colleges,Chattahoochee Technical College,8.2
gk8n0hz,Shopping Centers,The Village at Townpark,0.6
gk8n0hz,Shopping Centers,Town Park Plaza,0.6
gk8n0hz,Shopping Centers,Commons at Chastain,0.8
gk8n0hz,Parks and Recreation,Marietta Tree Keepers,7.8
gk8n0hz,Parks and Recreation,Leone Hall Price Park,9.6
gk8n0hz,Parks and Recreation,Kennesaw Mountain National Battlefield Park,10.4
gk8n0hz,Parks and Recreation,Allatoona Lake,11.8
gk8n0hz,Parks and Recreation,Chattahoochee River NRA - Cochran Shoals / Sope Creek,13.2
gk8n0hz,Military Bases,Dobbins Air Force Base,12.5
gk8n0hz,Military Bases,Georgia National Guard,27.8
gk8n0hz,Military Bases,Fort McPherson,29.3
gk8n0hz,Airports,Hartsfield-Jackson Atlanta International,36.0
kfsskb8,Colleges,Savannah Technical College,7.8
kfsskb8,Colleges,Savannah College of Art and Design,13.2
kfsskb8,Colleges,Armstrong Atlantic State University,19.1
kfsskb8,Shopping Centers,Douglas Plaza,0.1
kfsskb8,Shopping Centers,Strip Center at 403 Us-80 Hwy,0.2
kfsskb8,Shopping Centers,Park Centre,0.4
kfsskb8,Parks and Recreation,Coastal Georgia Botanical Gardens at the Historic Bamboo Farm,12.8
kfsskb8,Parks and Recreation,Ships of the Sea Maritime Museum,12.9
kfsskb8,Parks and Recreation,Savannah-Ogeechee Canal Museum & Nature Center,13.6
kfsskb8,Military Bases,Fort Stewart Military Reservation,18.3
kfsskb8,Military Bases,Hunter Army Airfield,21.3
kfsskb8,Military Bases,Fort Stewart Military Reservation Hinesville,42.6
kfsskb8,Airports,Savannah/Hilton Head International,9.2
rykhzf1,Colleges,Life University,3.7
rykhzf1,Colleges,Chattahoochee Technical College,4.7
rykhzf1,Shopping Centers,Parkway Village Shopping Center,0.4
rykhzf1,Shopping Centers,East Marietta Automotive Center,0.8
rykhzf1,Shopping Centers,East Marietta Shopping Center,0.9
rykhzf1,Parks and Recreation,Marietta Tree Keepers,3.2
rykhzf1,Parks and Recreation,Chattahoochee River NRA - Cochran Shoals / Sope Creek,4.4
rykhzf1,Parks and Recreation,Kennesaw Mountain National Battlefield Park,6.0
rykhzf1,Parks and Recreation,Chattahoochee Nature Center,8.6
rykhzf1,Parks and Recreation,Sandy Springs Historic Site,12.2
rykhzf1,Military Bases,Dobbins Air Force Base,7.2
rykhzf1,Military Bases,Georgia National Guard,20.6
rykhzf1,Military Bases,Fort McPherson,22.0
rykhzf1,Airports,Hartsfield-Jackson Atlanta International,28.7
sv441k6,Colleges,Life University,4.1
sv441k6,Colleges,Chattahoochee Technical College,6.9
sv441k6,Colleges,"Argosy University, Atlanta",9.6
sv441k6,Shopping Centers,The Terrace At Windy Hill,0.7
sv441k6,Shopping Centers,Strip Center at Windy Hill Rd,0.7
sv441k6,Shopping Centers,Northpark Pavilion Shopping Center,0.9
sv441k6,Parks and Recreation,Chattahoochee River NRA - Cochran Shoals / Sope Creek,4.3
sv441k6,Parks and Recreation,Marietta Tree Keepers,7.5
sv441k6,Parks and Recreation,Silver Comet Trail,7.5
sv441k6,Parks and Recreation,Sandy Springs Historic Site,7.6
sv441k6,Parks and Recreation,Chastain Park,8.7
sv441k6,Military Bases,Dobbins Air Force Base,5.4
sv441k6,Military Bases,Georgia National Guard,15.7
sv441k6,Military Bases,Fort McPherson,17.1
sv441k6,Airports,Hartsfield-Jackson Atlanta International,23.9
tq93b4c,Colleges,Georgia Perimeter College,3.2
tq93b4c,Colleges,Agnes Scott College,4.5
tq93b4c,Colleges,Emory University,6.4
tq93b4c,Transit / Subway,Indian Creek,1.4
tq93b4c,Transit / Subway,Kensington,1.7
tq93b4c,Shopping Centers,Strip Center at 1046-1050 Holcombe Rd,0.5
tq93b4c,Shopping Centers,Strip Center at 4081 Redan Rd,1.0
tq93b4c,Shopping Centers,Pendley Hills Center,1.1
tq93b4c,Parks and Recreation,Forty Oaks Nature Preserve,3.8
tq93b4c,Parks and Recreation,Glenn Creek Nature Preserve,3.9
tq93b4c,Parks and Recreation,Bradley Observatory,4.2
tq93b4c,Parks and Recreation,Wylde Center and Oakhurst Community Garden,4.8
tq93b4c,Parks and Recreation,Clyde Shepherd Nature Preserve,6.3
tq93b4c,Military Bases,Georgia National Guard,10.0
tq93b4c,Military Bases,Fort McPherson,14.8
tq93b4c,Military Bases,Fort Gillem,15.7
tq93b4c,Airports,Hartsfield-Jackson Atlanta International,19.1
2qreyj9,Colleges,Georgia Perimeter College,7.9
2qreyj9,Colleges,Gwinnett Technical College,8.0
2qreyj9,Shopping Centers,Strip Center at 3631 Peachtree Industrial Blvd,0.5
2qreyj9,Shopping Centers,Strip Center at 3931 Peachtree Industrial Blvd,0.5
2qreyj9,Shopping Centers,Tree Summit Village,0.7
2qreyj9,Parks and Recreation,West Gwinnett Park & Aquatic Center,2.1
2qreyj9,Parks and Recreation,Pinckneyville Park,2.6
2qreyj9,Parks and Recreation,Shorty Howell Park,2.6
2qreyj9,Parks and Recreation,McDaniel Farm Park,5.5
2qreyj9,Parks and Recreation,Jones Bridge Park,6.4
2qreyj9,Military Bases,Dobbins Air Force Base,25.9
2qreyj9,Military Bases,Georgia National Guard,27.6
2qreyj9,Military Bases,Fort McPherson,29.1
2qreyj9,Airports,Hartsfield-Jackson Atlanta International,35.4
pr2t0gs,Colleges,University of North Georgia,0.6
pr2t0gs,Colleges,Brenau University,21.5
pr2t0gs,Shopping Centers,Goldmine Village Shopping Center,2.1
pr2t0gs,Shopping Centers,Yahoola Creek Landing,2.5
pr2t0gs,Shopping Centers,Strip Center at 30 Clyde Barrett Rd,2.9
pr2t0gs,Parks and Recreation,George E. Coleman Sr. Planetarium,0.8
pr2t0gs,Parks and Recreation,Dahlonega Gold Museum Historic Site,0.9
pr2t0gs,Parks and Recreation,Chestatee Overlook,12.9
pr2t0gs,Military Bases,Navy Supply Corps School,59.2
pr2t0gs,Military Bases,Dobbins Air Force Base,65.3
xw3g8vq,Colleges,Georgia Perimeter College,1.1
xw3g8vq,Colleges,The Art Institute of Atlanta,13.6
xw3g8vq,Shopping Centers,Brookside Walk,0.3
xw3g8vq,Shopping Centers,Brookside Shopping Center,0.4
xw3g8vq,Shopping Centers,Shops At Old Milton,0.5
xw3g8vq,Parks and Recreation,Webb Bridge Park,2.3
xw3g8vq,Parks and Recreation,Big Creek Greenway,2.9
xw3g8vq,Parks and Recreation,Wills Park,3.7
xw3g8vq,Parks and Recreation,Caney Creek Preserve,5.7
xw3g8vq,Parks and Recreation,Autrey Mill Nature Preserve,6.0
xw3g8vq,Military Bases,Dobbins Air Force Base,26.9
xw3g8vq,Military Bases,Georgia National Guard,29.9
xw3g8vq,Military Bases,Fort McPherson,31.3
p6cr77r,Colleges,Reinhardt University,7.2
p6cr77r,Colleges,Chattahoochee Technical College,21.9
p6cr77r,Shopping Centers,Riverstone Village,0.5
p6cr77r,Shopping Centers,Riverplace Shopping Center,0.9
p6cr77r,Shopping Centers,Riverstone Plaza,1.5
p6cr77r,Military Bases,Dobbins Air Force Base,30.1
p6cr77r,Military Bases,Georgia National Guard,45.7
p6cr77r,Military Bases,Fort McPherson,47.2
9kg7m77,Colleges,Georgia Institute of Technology,3.1
9kg7m77,Colleges,Georgia State University,4.3
9kg7m77,Colleges,Emory University,5.6
9kg7m77,Transit / Subway,Arts Center,1.9
9kg7m77,Transit / Subway,Midtown,2.3
9kg7m77,Shopping Centers,Brookwood Village,0.6
9kg7m77,Shopping Centers,Brookwood Place On Peachtree,0.7
9kg7m77,Shopping Centers,Strip Center at 2099 Peachtree Rd,0.9
9kg7m77,Parks and Recreation,Piedmont Park,2.3
9kg7m77,Parks and Recreation,Atlanta Botanical Garden,2.7
9kg7m77,Parks and Recreation,Georgia Conservancy,2.7
9kg7m77,Parks and Recreation,Atlanta BeltLine Eastside Trail,3.1
9kg7m77,Parks and Recreation,Atlanta History Center,3.4
9kg7m77,Military Bases,Georgia National Guard,7.4
9kg7m77,Military Bases,Fort McPherson,8.5
9kg7m77,Military Bases,Dobbins Air Force Base,14.4
9kg7m77,Airports,Hartsfield-Jackson Atlanta International,15.2
y5qbmqv,Colleges,Columbus State University,0.6
y5qbmqv,Colleges,Chattahoochee Valley Community College,9.5
y5qbmqv,Shopping Centers,Trailside Shoppes,0.2
y5qbmqv,Shopping Centers,Reese Crossing,0.2
y5qbmqv,Shopping Centers,Reese Crossing,0.4
y5qbmqv,Parks and Recreation,Oxbow Meadows Environmental Learning Center,0.3
y5qbmqv,Parks and Recreation,Columbus Botanical Garden,4.0
y5qbmqv,Parks and Recreation,Coca-Cola Space Science Center,6.2
y5qbmqv,Military Bases,Fort Benning Columbus,14.2
y5qbmqv,Military Bases,Fort Benning,19.7
y5qbmqv,Military Bases,Fort Benning Military Reserve Alabama,22.8
y5qbmqv,Airports,Columbus Metropolitan,2.8
3zycgsg,Colleges,Georgia State University,1.8
3zycgsg,Colleges,Clark Atlanta University,3.3
3zycgsg,Colleges,Spelman College,3.9
3zycgsg,Transit / Subway,King Memorial,1.2
3zycgsg,Transit / Subway,Inman Park/Reynoldstown,1.4
3zycgsg,Transit / Subway,Georgia State,1.7
3zycgsg,Transit / Subway,Peachtree Center,2.3
3zycgsg,Transit / Subway,Edgewood/Candler Park,2.5
3zycgsg,Shopping Centers,Madison Yards,0.6
3zycgsg,Shopping Centers,Strip Center at 371 SE Boulevard,0.6
3zycgsg,Shopping Centers,Glenwood Park,0.8
3zycgsg,Parks and Recreation,Trees Atlanta,0.4
3zycgsg,Parks and Recreation,Trees Atlanta TreeHouse,0.9
3zycgsg,Parks and Recreation,Zoo Atlanta,1.6
3zycgsg,Parks and Recreation,The Georgia Capitol Museum,1.7
3zycgsg,Parks and Recreation,Park Pride,2.2
3zycgsg,Military Bases,Georgia National Guard,2.4
3zycgsg,Military Bases,Fort McPherson,6.5
3zycgsg,Military Bases,Fort Gillem,11.0
3zycgsg,Airports,Hartsfield-Jackson Atlanta International,11.7
l1plqze,Colleges,Georgia Perimeter College,2.8
l1plqze,Colleges,Agnes Scott College,3.6
l1plqze,Colleges,Emory University,5.5
l1plqze,Transit / Subway,Kensington,0.8
l1plqze,Transit / Subway,Indian Creek,3.3
l1plqze,Shopping Centers,Memorial Drive Retail Center,0.9
l1plqze,Shopping Centers,Strip Center at 3699-3709 Covington Hwy,0.9
l1plqze,Shopping Centers,Covington Plaza,1.0
l1plqze,Parks and Recreation,Glenn Creek Nature Preserve,3.0
l1plqze,Parks and Recreation,Bradley Observatory,3.3
l1plqze,Parks and Recreation,Forty Oaks Nature Preserve,3.4
l1plqze,Parks and Recreation,South River Watershed Alliance,3.8
l1plqze,Parks and Recreation,Wylde Center and Oakhurst Community Garden,3.9
l1plqze,Military Bases,Georgia National Guard,9.2
l1plqze,Military Bases,Fort McPherson,14.0
l1plqze,Military Bases,Fort Gillem,15.9
l1plqze,Airports,Hartsfield-Jackson Atlanta International,19.4
pfsrw7t,Colleges,Georgia Institute of Technology,1.3
pfsrw7t,Colleges,Georgia State University,1.7
pfsrw7t,Colleges,Emory University,4.0
pfsrw7t,Transit / Subway,Midtown,0.4
pfsrw7t,Transit / Subway,North Avenue,0.7
pfsrw7t,Transit / Subway,Arts Center,1.0
pfsrw7t,Transit / Subway,Civic Center,1.3
pfsrw7t,Transit / Subway,Peachtree Center,1.5
pfsrw7t,Shopping Centers,Viewpoint On The Midtown Mile,0.0
pfsrw7t,Shopping Centers,Strip Center at 1000 Piedmont Ave NE,0.4
pfsrw7t,Shopping Centers,Publix At Piedmont,0.7
pfsrw7t,Parks and Recreation,Georgia Conservancy,0.5
pfsrw7t,Parks and Recreation,Piedmont Park,0.6
pfsrw7t,Parks and Recreation,Atlanta BeltLine Eastside Trail,1.0
pfsrw7t,Parks and Recreation,Atlanta Botanical Garden,1.2
pfsrw7t,Parks and Recreation,Imagine It! The Children's Museum of Atlanta,1.5
pfsrw7t,Military Bases,Georgia National Guard,4.9
pfsrw7t,Military Bases,Fort McPherson,6.5
pfsrw7t,Military Bases,Fort Gillem,13.7
pfsrw7t,Airports,Hartsfield-Jackson Atlanta International,12.7
bbk2w6c,Colleges,Savannah Technical College,4.2
bbk2w6c,Colleges,Savannah College of Art and Design,13.5
bbk2w6c,Colleges,Armstrong Atlantic State University,19.4
bbk2w6c,Shopping Centers,Maui Plaza,0.8
bbk2w6c,Shopping Centers,The Village on Pooler Parkway,1.2
bbk2w6c,Shopping Centers,Shops at Godley Station,1.2
bbk2w6c,Parks and Recreation,Savannah National Wildlife Refuge,12.1
bbk2w6c,Parks and Recreation,Coastal Georgia Botanical Gardens at the Historic Bamboo Farm,13.1
bbk2w6c,Parks and Recreation,Ships of the Sea Maritime Museum,13.2
bbk2w6c,Parks and Recreation,Savannah-Ogeechee Canal Museum & Nature Center,13.9
bbk2w6c,Military Bases,Hunter Army Airfield,21.6
bbk2w6c,Military Bases,Fort Stewart Military Reservation,30.7
bbk2w6c,Military Bases,Fort Stewart Military Reservation Hinesville,42.8
bbk2w6c,Airports,Savannah/Hilton Head International,9.5
r84pb20,Colleges,Emory University,11.9
r84pb20,Colleges,Georgia Perimeter College,18.3
r84pb20,Shopping Centers,Strip Center at 1801 Ga-138,0.9
r84pb20,Shopping Centers,Milstead Crossing Shopping Center,1.0
r84pb20,Shopping Centers,Northside Village,1.1
r84pb20,Parks and Recreation,Lenora Park,9.6
r84pb20,Parks and Recreation,Arabia Mountain Heritage Area and Nature Center,10.3
r84pb20,Military Bases,Georgia National Guard,24.9
r84pb20,Military Bases,Fort Gillem,27.2
r84pb20,Military Bases,Fort McPherson,30.2
r84pb20,Airports,Hartsfield-Jackson Atlanta International,30.7
jzjmzq7,Colleges,Columbus State University,2.3
jzjmzq7,Colleges,Chattahoochee Valley Community College,6.6
jzjmzq7,Shopping Centers,Jordan City Shopping Center,0.2
jzjmzq7,Shopping Centers,Strip Center at 1403 Warm Springs Rd,0.6
jzjmzq7,Shopping Centers,St Elmo Shopping Center,0.9
jzjmzq7,Parks and Recreation,Coca-Cola Space Science Center,2.6
jzjmzq7,Parks and Recreation,Oxbow Meadows Environmental Learning Center,3.0
jzjmzq7,Parks and Recreation,Columbus Botanical Garden,5.6
jzjmzq7,Military Bases,Fort Benning Columbus,13.9
jzjmzq7,Military Bases,Fort Benning,19.7
jzjmzq7,Military Bases,Fort Benning Military Reserve Alabama,19.9
jzjmzq7,Airports,Columbus Metropolitan,4.2
7272b1w,Colleges,Georgia Institute of Technology,1.3
7272b1w,Colleges,Georgia State University,1.5
7272b1w,Colleges,Clark Atlanta University,2.5
7272b1w,Transit / Subway,North Avenue,0.6
7272b1w,Transit / Subway,Civic Center,0.7
7272b1w,Transit / Subway,Peachtree Center,1.1
7272b1w,Transit / Subway,Dome/GWCC/Phillips Arena/CNN Center,1.1
7272b1w,Transit / Subway,Midtown,1.3
7272b1w,Shopping Centers,Strip Center at 509-511 Peachtree St NE,0.8
7272b1w,Shopping Centers,Strip Center at 710 Marietta St NW,0.8
7272b1w,Shopping Centers,Publix At Piedmont,0.9
7272b1w,Parks and Recreation,Georgia Aquarium,0.6
7272b1w,Parks and Recreation,Imagine It! The Children's Museum of Atlanta,0.6
7272b1w,Parks and Recreation,Georgia Conservancy,0.9
7272b1w,Parks and Recreation,Piedmont Park,1.7
7272b1w,Parks and Recreation,The Georgia Capitol Museum,1.8
7272b1w,Military Bases,Georgia National Guard,4.6
7272b1w,Military Bases,Fort McPherson,5.6
7272b1w,Military Bases,Fort Gillem,13.4
7272b1w,Airports,Hartsfield-Jackson Atlanta International,12.5
h3jyfr0,Colleges,Georgia Institute of Technology,4.0
h3jyfr0,Colleges,Emory University,5.0
h3jyfr0,Transit / Subway,Lindbergh Center,1.2
h3jyfr0,Shopping Centers,Peachtree-Battle Shopping Center,0.3
h3jyfr0,Shopping Centers,Peachtree Square,0.5
h3jyfr0,Shopping Centers,Strip Center at 2245 Peachtree Rd NE,0.6
h3jyfr0,Parks and Recreation,Atlanta History Center,1.9
h3jyfr0,Parks and Recreation,Piedmont Park,3.2
h3jyfr0,Parks and Recreation,Atlanta Audubon Society,3.3
h3jyfr0,Parks and Recreation,Atlanta Botanical Garden,3.6
h3jyfr0,Parks and Recreation,Atlanta BeltLine Eastside Trail,4.0
h3jyfr0,Military Bases,Georgia National Guard,8.3
h3jyfr0,Military Bases,Fort McPherson,9.4
h3jyfr0,Military Bases,Dobbins Air Force Base,13.5
h3jyfr0,Airports,Hartsfield-Jackson Atlanta International,16.1
hks9xe2,Colleges,Georgia State University,1.5
hks9xe2,Colleges,Georgia Institute of Technology,1.8
hks9xe2,Colleges,Clark Atlanta University,3.2
hks9xe2,Transit / Subway,North Avenue,0.5
hks9xe2,Transit / Subway,Civic Center,1.1
hks9xe2,Transit / Subway,Peachtree Center,1.2
hks9xe2,Transit / Subway,Midtown,1.3
hks9xe2,Transit / Subway,Five Points,1.8
hks9xe2,Shopping Centers,Publix At Piedmont,0.1
hks9xe2,Shopping Centers,The Stratford,0.5
hks9xe2,Shopping Centers,Strip Center at 509-511 Peachtree St NE,0.5
hks9xe2,Parks and Recreation,Georgia Conservancy,0.9
hks9xe2,Parks and Recreation,Piedmont Park,1.1
hks9xe2,Parks and Recreation,Atlanta BeltLine Eastside Trail,1.3
hks9xe2,Parks and Recreation,Imagine It! The Children's Museum of Atlanta,1.3
hks9xe2,Parks and Recreation,Georgia Aquarium,1.4
hks9xe2,Military Bases,Georgia National Guard,4.2
hks9xe2,Military Bases,Fort McPherson,6.2
hks9xe2,Military Bases,Fort Gillem,13.5
hks9xe2,Airports,Hartsfield-Jackson Atlanta International,12.5
6qeslfs,Colleges,Georgia Institute of Technology,1.3
6qeslfs,Colleges,Georgia State University,1.9
